attribute_line_id;product_tmpl_id;attribute_id;value
5199;9021;47;3142
5200;9021;46;836
5200;9021;46;829
5201;9022;58;800
5201;9022;58;801
5202;9023;58;1488
5202;9023;58;804
5203;9024;58;801
5204;9025;58;804
5204;9025;58;800
5204;9025;58;801
5205;9026;58;804
5205;9026;58;800
5205;9026;58;801
5206;9027;124;3113
5206;9027;124;3143
5206;9027;124;3144
5207;9028;61;1601
5207;9028;61;1609
5208;9029;125;3145
5209;9033;2;158
5209;9033;2;164
5209;9033;2;166
5209;9033;2;172
5210;9034;2;158
5210;9034;2;164
5210;9034;2;166
5211;9035;2;158
5211;9035;2;164
5211;9035;2;166
5212;9036;43;1790
5213;9036;44;1751
5214;9037;43;1779
5215;9038;43;1790
5216;9038;44;1754
5217;9039;43;1763
5218;9039;44;1777
5219;9040;43;1758
5220;9040;44;1754
5221;9041;43;1790
5222;9041;44;1754
5223;9042;43;3146
5224;9042;44;1754
5225;9043;43;1753
5226;9043;44;1754
5227;9044;43;1779
5228;9044;44;1754
5229;9045;43;1790
5230;9046;43;1790
5231;9046;44;1754
5232;9047;43;1790
5233;9047;44;1754
5234;9048;43;1763
5235;9048;44;1752
5236;9049;126;3149
5236;9049;126;3150
5237;9050;126;3150
5238;9051;126;3150
5239;9052;126;3151
5240;9053;126;3152
5241;9054;126;3149
5242;9055;126;3152
5243;9056;47;1127
5244;9056;48;684
5245;9057;47;1194
5246;9057;48;1269
5247;9058;47;1694
5248;9058;48;686
5248;9058;48;688
5248;9058;48;3153
5249;9059;47;1263
5250;9059;48;3154
5251;9060;49;740
5252;9061;49;713
5252;9061;49;698
5253;9062;65;971
5254;9062;127;3155
5255;9063;51;2663
5256;9064;66;1388
5257;9065;65;972
5258;9065;127;3156
5259;9066;51;3157
5259;9066;51;718
5259;9066;51;782
5260;9066;127;3158
5260;9066;127;3159
5261;9067;127;3160
5261;9067;127;3161
5261;9067;127;3162
5262;9067;65;3163
5263;9068;65;3164
5264;9068;127;3156
5264;9068;127;3165
5265;9070;65;973
5265;9070;65;2708
5266;9070;127;3166
5266;9070;127;3156
5266;9070;127;3165
5267;9071;127;3167
5267;9071;127;3155
5267;9071;127;3168
5267;9071;127;3159
5268;9072;56;2235
5268;9072;56;2750
5268;9072;56;2234
5269;9072;127;3173
5269;9072;127;11490
5269;9072;127;3170
5269;9072;127;3172
5269;9072;127;3171
5269;9072;127;11489
5269;9072;127;3188
5269;9072;127;3169
5270;9073;56;2823
5271;9073;127;3173
5272;9074;127;3174
5272;9074;127;3175
5272;9074;127;3176
5272;9074;127;3177
5273;9075;56;2920
5274;9075;127;3180
5275;9076;56;991
5276;9076;127;3173
5276;9076;127;3181
5277;9077;56;2920
5278;9077;127;3182
5278;9077;127;3183
5279;9078;56;2225
5279;9078;56;2233
5279;9078;56;3184
5280;9078;127;3173
5280;9078;127;3185
5281;9079;56;1895
5281;9079;56;991
5281;9079;56;2898
5282;9079;127;3188
5282;9079;127;3189
5282;9079;127;3158
5282;9079;127;3190
5282;9079;127;3191
5283;9080;56;2920
5284;9080;127;3192
5284;9080;127;3193
5284;9080;127;3194
5285;9081;56;990
5286;9081;127;3195
5287;9082;56;3196
5288;9082;127;3197
5288;9082;127;3198
5288;9082;127;3199
5288;9082;127;3162
5289;9083;56;1896
5290;9083;127;3200
5290;9083;127;3195
5290;9083;127;3201
5291;9084;56;993
5292;9084;127;3202
5292;9084;127;3203
5293;9085;56;2742
5294;9085;127;3208
5295;9086;57;1919
5296;9086;127;3209
5296;9086;127;3210
5296;9086;127;3211
5297;9087;57;1082
5297;9087;57;2979
5298;9087;127;3214
5298;9087;127;3212
5298;9087;127;3213
5298;9087;127;3215
5298;9087;127;3216
5298;9087;127;3160
5299;9088;57;1030
5300;9089;57;2948
5301;9089;65;1838
5302;9089;127;3217
5302;9089;127;3218
5302;9089;127;3219
5303;9090;61;3221
5304;9090;128;3222
5304;9090;128;3223
5304;9090;128;3224
5304;9090;128;3225
5305;9105;127;3227
5305;9105;127;3228
5306;9107;128;3222
5306;9107;128;3224
5306;9107;128;3229
5306;9107;128;3223
5307;9108;128;3232
5307;9108;128;3233
5308;9109;33;3236
5308;9109;33;3238
5308;9109;33;3235
5308;9109;33;3237
5308;9109;33;11487
5308;9109;33;11488
5309;9110;43;3146
5310;9110;44;3239
5311;9111;43;1755
5312;9111;44;1752
5313;9112;43;1755
5314;9112;44;1777
5315;9113;43;3240
5316;9113;44;1768
5317;9114;51;3241
5317;9114;51;775
5318;9115;51;774
5319;9116;67;3242
5319;9116;67;3243
5319;9116;67;3244
5319;9116;67;3245
5319;9116;67;3246
5319;9116;67;785
5319;9116;67;3247
5320;9117;65;971
5320;9117;65;972
5320;9117;65;973
5320;9117;65;2724
5320;9117;65;3248
5320;9117;65;3253
5321;9117;129;3249
5321;9117;129;3250
5321;9117;129;3251
5321;9117;129;3252
5321;9117;129;3254
5322;9118;51;2728
5322;9118;51;2682
5322;9118;51;2683
5323;9118;129;3255
5323;9118;129;3261
5323;9118;129;3258
5323;9118;129;3257
5323;9118;129;3260
5323;9118;129;3259
5323;9118;129;3256
5324;9119;51;718
5324;9119;51;719
5324;9119;51;945
5324;9119;51;2356
5325;9119;129;3262
5325;9119;129;3263
5325;9119;129;3264
5325;9119;129;3250
5326;9120;9;725
5326;9120;9;1474
5327;9120;49;698
5327;9120;49;699
5327;9120;49;700
5328;9121;51;717
5328;9121;51;3265
5328;9121;51;3266
5328;9121;51;8613
5329;9122;51;3266
5329;9122;51;717
5330;9123;129;3267
5330;9123;129;3268
5331;9124;51;3266
5331;9124;51;717
5331;9124;51;3387
5332;9124;127;3173
5332;9124;127;3269
5332;9124;127;3270
5332;9124;127;3271
5332;9124;127;3272
5332;9124;127;3273
5332;9124;127;3274
5333;9125;51;717
5333;9125;51;3275
5334;9126;56;2225
5335;9126;129;3321
5335;9126;129;3331
5335;9126;129;3278
5335;9126;129;7821
5335;9126;129;3277
5335;9126;129;3283
5335;9126;129;3276
5335;9126;129;3280
5336;9127;56;2233
5337;9127;129;3293
5337;9127;129;3277
5337;9127;129;3314
5337;9127;129;3278
5337;9127;129;7821
5338;9128;56;993
5339;9128;129;3280
5339;9128;129;3277
5339;9128;129;3283
5339;9128;129;7821
5339;9128;129;3316
5339;9128;129;3278
5339;9128;129;3332
5339;9128;129;3279
5339;9128;129;3331
5339;9128;129;3314
5340;9129;56;993
5341;9129;129;3281
5342;9130;56;992
5343;9130;129;3282
5343;9130;129;3283
5343;9130;129;3284
5343;9130;129;3285
5343;9130;129;3286
5343;9130;129;3287
5343;9130;129;3288
5343;9130;129;3289
5343;9130;129;3290
5344;9131;56;990
5345;9131;129;3291
5345;9131;129;3284
5345;9131;129;3285
5345;9131;129;3286
5345;9131;129;3287
5345;9131;129;3288
5345;9131;129;3290
5345;9131;129;3292
5345;9131;129;3293
5346;9132;56;991
5347;9132;129;3288
5347;9132;129;3287
5347;9132;129;3296
5347;9132;129;3294
5347;9132;129;3295
5347;9132;129;3291
5348;9133;129;3297
5349;9134;56;990
5350;9134;129;3328
5350;9134;129;3298
5350;9134;129;3299
5351;9135;129;3300
5352;9136;56;990
5352;9136;56;991
5352;9136;56;992
5353;9136;129;11128
5353;9136;129;3304
5353;9136;129;3303
5353;9136;129;3298
5353;9136;129;11316
5353;9136;129;3301
5353;9136;129;9528
5353;9136;129;3302
5353;9136;129;9529
5353;9136;129;3299
5354;9137;56;990
5355;9137;129;3305
5356;9138;56;990
5357;9138;129;3288
5357;9138;129;3291
5357;9138;129;3294
5357;9138;129;3292
5357;9138;129;3287
5358;9139;56;994
5359;9139;129;3306
5359;9139;129;3281
5359;9139;129;3292
5359;9139;129;3293
5360;9140;56;990
5361;9140;129;3292
5361;9140;129;3284
5361;9140;129;3288
5361;9140;129;3287
5362;9141;56;991
5363;9141;129;3310
5363;9141;129;3309
5363;9141;129;3307
5363;9141;129;3286
5363;9141;129;3308
5363;9141;129;3339
5364;9142;56;991
5365;9142;129;3293
5365;9142;129;3284
5365;9142;129;3287
5365;9142;129;3288
5366;9143;56;3311
5367;9143;129;3286
5367;9143;129;3288
5367;9143;129;3292
5367;9143;129;3293
5367;9143;129;3312
5367;9143;129;3313
5368;9144;56;992
5368;9144;56;990
5369;9144;129;3314
5369;9144;129;3279
5369;9144;129;3293
5370;9145;56;2742
5370;9145;56;1895
5371;9145;129;3314
5371;9145;129;3315
5371;9145;129;3293
5371;9145;129;3316
5371;9145;129;3317
5372;9146;56;993
5373;9146;129;3318
5374;9147;56;1895
5375;9147;129;3319
5375;9147;129;3281
5376;9148;56;1928
5377;9148;129;3318
5377;9148;129;3300
5378;9149;129;3287
5378;9149;129;3281
5378;9149;129;3293
5378;9149;129;3316
5379;9150;56;992
5379;9150;56;990
5380;9150;129;3294
5380;9150;129;3282
5380;9150;129;3314
5381;9151;56;991
5381;9151;56;994
5382;9151;129;3320
5382;9151;129;3303
5382;9151;129;3304
5383;9152;56;1895
5384;9152;129;3321
5384;9152;129;3322
5385;9153;129;3323
5386;9154;56;992
5387;9154;129;3324
5388;9155;56;3325
5389;9155;129;3326
5390;9156;56;1076
5391;9156;129;3257
5391;9156;129;3256
5392;9157;56;3327
5393;9157;129;3258
5393;9157;129;3298
5393;9157;129;3279
5394;9158;56;1932
5395;9158;129;3259
5395;9158;129;3328
5395;9158;129;3298
5396;9159;51;717
5396;9159;51;3275
5396;9159;51;3387
5396;9159;51;3266
5397;9159;129;3261
5397;9159;129;3330
5397;9159;129;3279
5397;9159;129;3318
5397;9159;129;3329
5397;9159;129;3256
5397;9159;129;3257
5398;9160;56;992
5399;9160;129;3305
5400;9161;129;3300
5401;9162;129;3314
5401;9162;129;3331
5401;9162;129;3315
5401;9162;129;3336
5402;9163;56;2235
5403;9163;129;3276
5403;9163;129;3280
5403;9163;129;3294
5403;9163;129;3332
5403;9163;129;3316
5403;9163;129;3278
5404;9164;56;2742
5405;9164;129;3293
5405;9164;129;3331
5405;9164;129;3316
5405;9164;129;7821
5405;9164;129;3280
5405;9164;129;3277
5405;9164;129;3283
5406;9165;56;993
5407;9165;129;3333
5407;9165;129;3281
5407;9165;129;3334
5408;9166;56;993
5409;9166;129;3281
5409;9166;129;3296
5409;9166;129;3306
5409;9166;129;3339
5409;9166;129;3293
5409;9166;129;3337
5409;9166;129;3338
5409;9166;129;3290
5409;9166;129;3287
5409;9166;129;7820
5409;9166;129;9701
5409;9166;129;9702
5409;9166;129;3308
5409;9166;129;3336
5409;9166;129;3340
5409;9166;129;11035
5409;9166;129;3292
5409;9166;129;3335
5410;9167;56;1895
5411;9167;129;3283
5411;9167;129;3286
5411;9167;129;3312
5411;9167;129;3337
5412;9168;56;992
5413;9168;129;3284
5413;9168;129;3307
5413;9168;129;3281
5413;9168;129;3324
5413;9168;129;3292
5413;9168;129;3335
5413;9168;129;9351
5413;9168;129;9499
5413;9168;129;3291
5413;9168;129;3336
5413;9168;129;3345
5413;9168;129;3337
5413;9168;129;3318
5413;9168;129;9501
5413;9168;129;3310
5413;9168;129;11033
5413;9168;129;3283
5413;9168;129;3315
5413;9168;129;3341
5413;9168;129;3342
5413;9168;129;3285
5413;9168;129;9500
5413;9168;129;3340
5413;9168;129;9702
5413;9168;129;7820
5413;9168;129;3287
5413;9168;129;3343
5413;9168;129;9502
5413;9168;129;3314
5413;9168;129;3338
5413;9168;129;3344
5413;9168;129;3290
5413;9168;129;3282
5413;9168;129;3306
5413;9168;129;3339
5413;9168;129;9420
5414;9169;56;990
5415;9169;129;3294
5415;9169;129;3281
5415;9169;129;3339
5416;9170;56;3346
5417;9170;129;3314
5417;9170;129;3293
5418;9171;56;2805
5419;9171;129;3347
5419;9171;129;3300
5420;9172;56;991
5421;9172;129;3306
5422;9173;56;2823
5423;9173;129;3348
5423;9173;129;3349
5424;9174;57;3350
5425;9174;129;3351
5425;9174;129;3352
5426;9175;57;1919
5427;9175;129;3255
5427;9175;129;3305
5427;9175;129;3353
5428;9176;57;3005
5429;9176;129;3354
5429;9176;129;11587
5430;9177;129;3355
5430;9177;129;3356
5431;9178;57;1013
5432;9178;129;3357
5433;9179;129;3358
5434;9180;57;2953
5435;9180;129;3359
5435;9180;129;3356
5436;9181;129;3360
5437;9182;58;1384
5438;9183;61;3361
5439;9184;129;3362
5439;9184;129;3363
5440;9185;3;150
5440;9185;3;132
5441;9186;43;3364
5442;9186;44;939
5443;9187;43;1779
5444;9187;44;1751
5445;9188;43;1758
5446;9188;44;1777
5447;9189;43;1779
5448;9189;44;1751
5449;9190;43;1779
5450;9190;44;1754
5451;9191;43;3365
5452;9191;44;1751
5453;9192;43;1790
5454;9192;44;1777
5455;9193;43;3364
5456;9193;44;1762
5457;9194;43;1763
5458;9194;44;1752
5459;9195;43;1763
5460;9195;44;1752
5461;9196;43;1763
5462;9196;44;1754
5463;9197;43;1763
5464;9197;44;1754
5465;9198;43;1753
5466;9198;44;939
5467;9199;43;1763
5468;9199;44;3366
5470;9200;46;2548
5470;9200;46;1116
5470;9200;46;2549
5471;9201;47;1694
5472;9201;46;1121
5472;9201;46;1118
5472;9201;46;8969
5472;9201;46;6482
5472;9201;46;1268
5472;9201;46;1122
5473;9202;47;1694
5474;9202;46;3369
5474;9202;46;3368
5474;9202;46;3370
5474;9202;46;2547
5474;9202;46;2548
5474;9202;46;2549
5475;9203;47;3371
5476;9203;46;837
5476;9203;46;835
5476;9203;46;3372
5476;9203;46;838
5477;9204;47;1194
5478;9204;46;3373
5478;9204;46;3374
5478;9204;46;3375
5478;9204;46;3376
5478;9204;46;3377
5478;9204;46;3378
5479;9205;47;1164
5480;9205;46;1117
5481;9206;47;3379
5482;9206;46;3380
5482;9206;46;1118
5483;9207;47;1275
5484;9207;48;680
5484;9207;48;3381
5484;9207;48;681
5484;9207;48;1128
5484;9207;48;1277
5484;9207;48;1279
5484;9207;48;1696
5485;9207;9;879
5485;9207;9;725
5485;9207;9;1108
5486;9208;47;3382
5487;9208;48;1277
5487;9208;48;1279
5487;9208;48;1128
5487;9208;48;686
5487;9208;48;688
5487;9208;48;689
5488;9208;9;725
5489;9209;47;1194
5490;9209;46;1117
5491;9210;47;3383
5492;9210;46;3370
5492;9210;46;2547
5492;9210;46;3384
5492;9210;46;2548
5493;9211;47;3385
5494;9211;48;1269
5494;9211;48;1700
5494;9211;48;1699
5495;9212;47;3385
5496;9212;48;1128
5496;9212;48;1269
5496;9212;48;1699
5497;9213;47;3386
5498;9213;48;677
5498;9213;48;680
5498;9213;48;1128
5499;9214;47;3367
5500;9214;46;1116
5500;9214;46;1119
5501;9215;51;3387
5501;9215;51;3266
5501;9215;51;717
5502;9215;131;3388
5502;9215;131;3389
5502;9215;131;3390
5502;9215;131;3391
5502;9215;131;3392
5502;9215;131;3393
5503;9216;49;704
5503;9216;49;705
5504;9217;67;3394
5504;9217;67;2676
5505;9218;49;768
5505;9218;49;3395
5506;9219;49;706
5506;9219;49;707
5507;9220;49;707
5507;9220;49;704
5507;9220;49;3401
5508;9221;67;3396
5508;9221;67;3397
5508;9221;67;3398
5508;9221;67;3399
5508;9221;67;3400
5509;9222;49;3401
5509;9222;49;704
5509;9222;49;705
5509;9222;49;724
5509;9222;49;713
5510;9223;49;3401
5510;9223;49;704
5510;9223;49;705
5511;9223;66;754
5512;9224;51;777
5513;9225;67;3403
5514;9226;49;706
5515;9226;66;2621
5516;9227;51;3265
5516;9227;51;1607
5516;9227;51;846
5517;9228;65;2955
5517;9228;65;1838
5518;9228;131;3406
5518;9228;131;11644
5518;9228;131;11645
5518;9228;131;3404
5518;9228;131;11646
5518;9228;131;3405
5519;9229;51;717
5519;9229;51;3157
5520;9229;131;3388
5520;9229;131;3407
5521;9230;56;990
5521;9230;56;992
5521;9230;56;993
5522;9230;131;7436
5522;9230;131;3408
5522;9230;131;7435
5522;9230;131;3391
5522;9230;131;10261
5522;9230;131;3411
5522;9230;131;3413
5522;9230;131;10263
5522;9230;131;3414
5522;9230;131;3412
5522;9230;131;3481
5522;9230;131;3409
5522;9230;131;10262
5522;9230;131;11557
5522;9230;131;9551
5522;9230;131;11558
5522;9230;131;10265
5522;9230;131;10264
5522;9230;131;3410
5523;9231;131;3415
5524;9232;56;990
5525;9232;131;3416
5525;9232;131;3417
5526;9233;56;2920
5527;9233;131;3418
5528;9234;56;1895
5529;9234;131;3419
5529;9234;131;3420
5530;9235;131;3388
5530;9235;131;3421
5531;9236;56;2742
5532;9236;131;3422
5532;9236;131;3423
5532;9236;131;3424
5532;9236;131;3425
5533;9237;56;3426
5533;9237;56;3916
5533;9237;56;3427
5534;9237;131;3429
5534;9237;131;8225
5534;9237;131;8546
5534;9237;131;3428
5534;9237;131;3492
5534;9237;131;10258
5535;9238;56;993
5536;9238;131;3430
5536;9238;131;3431
5537;9239;56;993
5538;9239;131;3449
5538;9239;131;3433
5538;9239;131;3432
5538;9239;131;3584
5538;9239;131;3448
5538;9239;131;3445
5538;9239;131;3444
5538;9239;131;3443
5538;9239;131;10012
5538;9239;131;9838
5538;9239;131;3451
5538;9239;131;3439
5538;9239;131;10013
5538;9239;131;3446
5538;9239;131;3437
5538;9239;131;9086
5538;9239;131;10922
5538;9239;131;3442
5538;9239;131;3440
5538;9239;131;3447
5538;9239;131;3438
5538;9239;131;3436
5538;9239;131;10014
5538;9239;131;9329
5538;9239;131;3441
5538;9239;131;3434
5538;9239;131;3435
5538;9239;131;8213
5539;9240;56;992
5540;9240;131;3449
5540;9240;131;11576
5540;9240;131;3445
5540;9240;131;3448
5540;9240;131;3584
5540;9240;131;10012
5540;9240;131;3443
5540;9240;131;3444
5540;9240;131;3439
5540;9240;131;3451
5540;9240;131;11575
5540;9240;131;3446
5540;9240;131;10013
5540;9240;131;11792
5540;9240;131;3437
5540;9240;131;3438
5540;9240;131;3447
5540;9240;131;9328
5540;9240;131;3440
5540;9240;131;3442
5540;9240;131;3436
5540;9240;131;3450
5540;9240;131;10014
5540;9240;131;9329
5540;9240;131;3434
5540;9240;131;3441
5540;9240;131;8213
5540;9240;131;3435
5540;9240;131;9061
5540;9240;131;10922
5540;9240;131;3432
5540;9240;131;3433
5540;9240;131;3577
5541;9241;56;990
5542;9241;131;3445
5542;9241;131;3448
5542;9241;131;3584
5542;9241;131;3449
5542;9241;131;11576
5542;9241;131;3432
5542;9241;131;3433
5542;9241;131;3451
5542;9241;131;3439
5542;9241;131;3443
5542;9241;131;3444
5542;9241;131;10012
5542;9241;131;10013
5542;9241;131;3446
5542;9241;131;11575
5542;9241;131;3437
5542;9241;131;11792
5542;9241;131;3436
5542;9241;131;3450
5542;9241;131;10014
5542;9241;131;3440
5542;9241;131;3442
5542;9241;131;3438
5542;9241;131;3447
5542;9241;131;9328
5542;9241;131;3441
5542;9241;131;3434
5542;9241;131;9329
5542;9241;131;3435
5542;9241;131;8213
5542;9241;131;10922
5543;9242;56;991
5544;9242;131;3435
5544;9242;131;8213
5544;9242;131;10922
5544;9242;131;3450
5544;9242;131;3436
5544;9242;131;10014
5544;9242;131;3442
5544;9242;131;3440
5544;9242;131;9328
5544;9242;131;3447
5544;9242;131;3438
5544;9242;131;3441
5544;9242;131;3434
5544;9242;131;9329
5544;9242;131;10013
5544;9242;131;3446
5544;9242;131;7436
5544;9242;131;3437
5544;9242;131;11792
5544;9242;131;3584
5544;9242;131;3448
5544;9242;131;3445
5544;9242;131;3449
5544;9242;131;11576
5544;9242;131;3433
5544;9242;131;3432
5544;9242;131;3451
5544;9242;131;3439
5544;9242;131;10741
5544;9242;131;3444
5544;9242;131;3443
5544;9242;131;10012
5545;9430;36;380
5545;9430;36;381
5546;9431;36;380
5547;9432;36;380
5548;9438;36;380
5549;9437;36;380
5550;9439;36;380
5550;9439;36;379
5550;9439;36;381
5551;9440;36;380
5551;9440;36;379
5552;9441;36;379
5552;9441;36;380
5552;9441;36;381
5553;9442;36;380
5554;9443;36;380
5555;9444;36;380
5556;9445;36;380
5556;9445;36;3458
5558;9446;36;380
5558;9446;36;379
5559;9447;36;380
5561;9459;43;924
5562;9460;43;925
5562;9460;43;924
5563;9464;48;686
5563;9464;48;688
5564;9465;23;281
5565;9465;3;8
5566;9466;23;270
5566;9466;23;271
5566;9466;23;272
5566;9466;23;273
5566;9466;23;274
5566;9466;23;275
5566;9466;23;276
5567;9466;3;92
5568;9467;1;26
5569;9468;1;26
5570;9468;3;189
5570;9468;3;18
5571;9469;36;379
5571;9469;36;380
5571;9469;36;381
5572;9470;36;379
5572;9470;36;380
5572;9470;36;381
5573;9471;1;40
5573;9471;1;54
5573;9471;1;63
5574;9471;3;3453
5575;9472;1;86
5576;9473;36;381
5576;9473;36;380
5577;9474;1;86
5578;9474;3;8
5579;9472;3;8
5580;9475;36;381
5580;9475;36;380
5581;9476;1;26
5582;9476;3;117
5583;9477;1;40
5584;9477;3;8
5585;9478;1;40
5585;9478;1;54
5586;9478;3;100
5587;9479;36;380
5587;9479;36;381
5588;9481;36;381
5588;9481;36;380
5589;9482;36;379
5589;9482;36;380
5589;9482;36;3458
5590;9480;1;26
5590;9480;1;40
5590;9480;1;54
5591;9480;3;8
5592;9483;36;379
5592;9483;36;380
5593;9484;36;381
5593;9484;36;380
5594;9485;36;380
5594;9485;36;381
5595;9486;36;381
5595;9486;36;380
5595;9486;36;379
5596;9487;1;26
5597;9487;3;117
5598;9489;1;40
5598;9489;1;54
5598;9489;1;63
5598;9489;1;73
5599;9489;3;18
5599;9489;3;65
5600;9488;36;379
5600;9488;36;380
5601;9490;1;40
5601;9490;1;54
5601;9490;1;73
5602;9490;3;189
5602;9490;3;3454
5603;9491;1;73
5603;9491;1;86
5604;9491;3;152
5605;9492;36;3455
5605;9492;36;380
5606;9493;1;40
5607;9493;3;117
5608;9494;1;40
5608;9494;1;54
5608;9494;1;63
5608;9494;1;73
5609;9494;3;18
5610;9495;36;379
5611;9497;1;40
5611;9497;1;54
5611;9497;1;63
5611;9497;1;73
5612;9497;3;61
5613;9496;36;380
5615;9498;36;379
5616;9499;45;1798
5616;9499;45;1804
5617;9502;45;1799
5617;9502;45;1866
5618;9503;45;1798
5618;9503;45;1799
5619;9504;45;1798
5620;9501;36;379
5620;9501;36;380
5621;9508;12;24
5622;9511;43;1779
5622;9511;43;1790
5623;9500;1;40
5623;9500;1;54
5623;9500;1;63
5623;9500;1;73
5624;9500;3;2586
5625;9510;36;379
5626;9512;36;380
5627;9513;43;1795
5628;9513;44;3457
5629;9516;43;1795
5630;9514;36;3458
5631;9517;43;1771
5632;9515;1;26
5632;9515;1;40
5632;9515;1;54
5632;9515;1;63
5632;9515;1;73
5632;9515;1;86
5633;9515;3;150
5634;9518;36;3458
5634;9518;36;379
5635;9519;47;1194
5635;9519;47;1193
5636;9519;48;682
5636;9519;48;684
5636;9519;48;1195
5636;9519;48;1196
5636;9519;48;1174
5636;9519;48;3940
5636;9519;48;683
5636;9519;48;1197
5637;9521;1;73
5638;9531;58;3459
5638;9531;58;3460
5639;9532;43;3461
5640;9533;3;8
5641;9534;53;1943
5641;9534;53;2417
5641;9534;53;1947
5642;9536;33;3462
5643;9536;3;8
5644;9537;33;345
5645;9520;36;379
5646;9537;3;61
5647;9538;36;380
5648;9539;3;3454
5649;9540;36;379
5650;9541;33;2045
5651;9542;36;380
5651;9542;36;379
5652;9545;36;380
5653;9548;36;380
5654;9549;36;380
5655;9550;36;380
5656;9551;36;380
5658;9552;36;380
5659;9553;12;70
5659;9553;12;53
5661;9554;36;381
5662;9555;36;380
5665;9556;36;3458
5666;9557;36;385
5667;9558;36;385
5667;9558;36;380
5667;9558;36;3455
5668;9559;36;380
5669;9560;36;380
5670;9561;36;381
5671;9562;8;97
5671;9562;8;119
5672;8849;23;278
5673;9563;8;76
5673;9563;8;97
5674;9564;8;76
5674;9564;8;138
5675;9565;8;454
5676;9566;8;147
5677;9567;8;106
5678;9568;8;454
5678;9568;8;398
5678;9568;8;147
5678;9568;8;106
5678;9568;8;167
5679;8614;23;3204
5679;8614;23;3206
5679;8614;23;3187
5679;8614;23;3207
5680;9569;8;6080
5680;9569;8;398
5680;9569;8;147
5680;9569;8;167
5681;9574;56;3346
5682;9574;131;3463
5682;9574;131;3464
5682;9574;131;3465
5683;9575;56;990
5683;9575;56;992
5683;9575;56;1896
5684;9575;131;3466
5684;9575;131;3467
5685;9576;131;3468
5686;9577;56;2750
5687;9577;131;3469
5688;9578;56;993
5688;9578;56;992
5689;9578;131;8213
5689;9578;131;3393
5689;9578;131;3470
5689;9578;131;3584
5689;9578;131;3391
5689;9578;131;3471
5689;9578;131;7585
5689;9578;131;3390
5690;9579;23;2135
5690;9579;23;269
5690;9579;23;270
5690;9579;23;271
5690;9579;23;272
5691;9579;3;61
5692;9580;56;2898
5693;9580;131;3471
5693;9580;131;3391
5693;9580;131;3470
5693;9580;131;3472
5694;9581;1;63
5694;9581;1;73
5694;9581;1;54
5694;9581;1;86
5694;9581;1;40
5694;9581;1;26
5695;9581;3;298
5696;9582;56;1895
5697;9582;131;3473
5697;9582;131;8226
5697;9582;131;8213
5697;9582;131;8225
5698;9583;1;40
5698;9583;1;54
5698;9583;1;63
5698;9583;1;73
5699;9583;3;299
5700;9584;56;993
5700;9584;56;1895
5700;9584;56;3474
5701;9584;131;3419
5701;9584;131;3475
5701;9584;131;3431
5701;9584;131;3476
5701;9584;131;3477
5701;9584;131;3478
5702;9585;1;54
5702;9585;1;86
5702;9585;1;26
5702;9585;1;40
5702;9585;1;73
5702;9585;1;63
5702;9585;1;94
5703;9585;3;3479
5704;9586;56;3480
5705;9586;131;8547
5705;9586;131;3390
5705;9586;131;3440
5705;9586;131;3471
5705;9586;131;3481
5705;9586;131;8214
5706;9587;24;292
5706;9587;24;293
5706;9587;24;294
5706;9587;24;295
5706;9587;24;296
5707;9587;3;61
5707;9587;3;65
5708;9588;56;2786
5708;9588;56;2805
5708;9588;56;3482
5709;9588;131;3435
5709;9588;131;3449
5709;9588;131;3390
5709;9588;131;3439
5709;9588;131;3483
5710;9590;1;26
5710;9590;1;40
5710;9590;1;54
5710;9590;1;63
5710;9590;1;73
5711;9590;3;61
5714;9591;1;63
5714;9591;1;94
5714;9591;1;73
5714;9591;1;54
5714;9591;1;86
5714;9591;1;26
5714;9591;1;40
5715;9591;3;8594
5715;9591;3;298
5716;9592;56;990
5717;9592;131;3440
5717;9592;131;3442
5717;9592;131;3449
5717;9592;131;3435
5717;9592;131;3439
5717;9592;131;10012
5717;9592;131;3437
5717;9592;131;3448
5717;9592;131;3436
5717;9592;131;3433
5717;9592;131;3438
5718;9594;23;3484
5718;9594;23;3485
5719;9594;3;298
5721;9595;56;992
5722;9595;131;3437
5722;9595;131;3432
5722;9595;131;3433
5722;9595;131;3438
5722;9595;131;3447
5722;9595;131;3440
5722;9595;131;3442
5722;9595;131;3449
5722;9595;131;3435
5722;9595;131;3439
5722;9595;131;3451
5722;9595;131;3448
5722;9595;131;3450
5722;9595;131;3436
5723;9596;56;991
5724;9596;131;3432
5724;9596;131;3433
5724;9596;131;3438
5724;9596;131;3447
5724;9596;131;3440
5724;9596;131;3442
5724;9596;131;3486
5724;9596;131;3435
5724;9596;131;3439
5724;9596;131;3451
